"fixed acidity";"volatile acidity";"citric acid";"residual sugar";"chlorides";"free sulfur dioxide";"total sulfur dioxide";"density";"pH";"sulphates";"alcohol";"quality";labels
6.400000e+00;1.400000e-01;2.800000e-01;7.900000e+00;5.700000e-02;2.100000e+01;8.200000e+01;9.942500e-01;3.260000e+00;3.600000e-01;1.000000e+01;6.000000e+00;2.000000e+00
6.400000e+00;5.000000e-01;2.000000e-01;2.400000e+00;5.900000e-02;1.900000e+01;1.120000e+02;9.931400e-01;3.180000e+00;4.000000e-01;9.200000e+00;6.000000e+00;2.000000e+00
6.600000e+00;4.100000e-01;2.700000e-01;1.070000e+01;1.100000e-01;2.000000e+01;1.030000e+02;9.967200e-01;3.080000e+00;4.100000e-01;9.000000e+00;6.000000e+00;2.000000e+00
6.400000e+00;2.500000e-01;2.800000e-01;4.900000e+00;3.000000e-02;2.900000e+01;9.800000e+01;9.902400e-01;3.090000e+00;5.800000e-01;1.280000e+01;7.000000e+00;2.000000e+00
6.600000e+00;4.100000e-01;2.700000e-01;1.070000e+01;1.100000e-01;2.000000e+01;1.030000e+02;9.967200e-01;3.080000e+00;4.100000e-01;9.000000e+00;6.000000e+00;2.000000e+00
8.000000e+00;2.500000e-01;3.500000e-01;1.100000e+00;5.400000e-02;1.300000e+01;1.360000e+02;9.936600e-01;3.080000e+00;5.500000e-01;9.500000e+00;5.000000e+00;2.000000e+00
6.400000e+00;1.400000e-01;2.800000e-01;7.900000e+00;5.700000e-02;2.100000e+01;8.200000e+01;9.942500e-01;3.260000e+00;3.600000e-01;1.000000e+01;6.000000e+00;2.000000e+00
6.600000e+00;2.100000e-01;3.400000e-01;5.600000e+00;4.600000e-02;3.000000e+01;1.400000e+02;9.929900e-01;3.220000e+00;3.800000e-01;1.100000e+01;5.000000e+00;2.000000e+00
6.400000e+00;5.000000e-01;2.000000e-01;2.400000e+00;5.900000e-02;1.900000e+01;1.120000e+02;9.931400e-01;3.180000e+00;4.000000e-01;9.200000e+00;6.000000e+00;2.000000e+00
6.300000e+00;2.900000e-01;2.300000e-01;1.420000e+01;3.700000e-02;2.400000e+01;9.900000e+01;9.952800e-01;3.080000e+00;3.800000e-01;1.060000e+01;6.000000e+00;2.000000e+00
6.900000e+00;3.700000e-01;2.300000e-01;9.500000e+00;5.700000e-02;5.400000e+01;1.660000e+02;9.956800e-01;3.230000e+00;4.200000e-01;1.000000e+01;5.000000e+00;2.000000e+00
6.900000e+00;3.700000e-01;2.300000e-01;9.500000e+00;5.700000e-02;5.400000e+01;1.660000e+02;9.956800e-01;3.230000e+00;4.200000e-01;1.000000e+01;5.000000e+00;2.000000e+00
5.700000e+00;3.100000e-01;2.800000e-01;4.100000e+00;3.000000e-02;2.200000e+01;8.600000e+01;9.906200e-01;3.310000e+00;3.800000e-01;1.170000e+01;7.000000e+00;2.000000e+00
6.900000e+00;4.500000e-01;2.700000e-01;4.700000e+00;3.500000e-02;1.700000e+01;8.000000e+01;9.905800e-01;3.120000e+00;3.600000e-01;1.250000e+01;7.000000e+00;2.000000e+00
6.900000e+00;3.000000e-01;4.500000e-01;1.400000e+00;3.900000e-02;3.600000e+01;1.220000e+02;9.905900e-01;3.070000e+00;4.700000e-01;1.110000e+01;7.000000e+00;2.000000e+00
5.300000e+00;2.300000e-01;5.600000e-01;9.000000e-01;4.100000e-02;4.600000e+01;1.410000e+02;9.911900e-01;3.160000e+00;6.200000e-01;9.700000e+00;5.000000e+00;2.000000e+00
6.800000e+00;3.000000e-01;2.600000e-01;2.030000e+01;3.700000e-02;4.500000e+01;1.500000e+02;9.972700e-01;3.040000e+00;3.800000e-01;1.230000e+01;6.000000e+00;2.000000e+00
6.700000e+00;2.800000e-01;4.200000e-01;3.500000e+00;3.500000e-02;4.300000e+01;1.050000e+02;9.902100e-01;3.180000e+00;3.800000e-01;1.220000e+01;6.000000e+00;2.000000e+00
5.000000e+00;2.550000e-01;2.200000e-01;2.700000e+00;4.300000e-02;4.600000e+01;1.530000e+02;9.923800e-01;3.750000e+00;7.600000e-01;1.130000e+01;6.000000e+00;2.000000e+00
7.600000e+00;4.000000e-01;2.700000e-01;1.200000e+00;5.300000e-02;2.300000e+01;1.930000e+02;9.916400e-01;3.220000e+00;3.800000e-01;1.160000e+01;5.000000e+00;2.000000e+00
5.500000e+00;2.100000e-01;2.500000e-01;1.200000e+00;4.000000e-02;1.800000e+01;7.500000e+01;9.900600e-01;3.310000e+00;5.600000e-01;1.130000e+01;6.000000e+00;2.000000e+00
6.000000e+00;2.000000e-01;2.500000e-01;2.000000e+00;4.100000e-02;3.000000e+01;9.500000e+01;9.907800e-01;3.270000e+00;5.600000e-01;1.110000e+01;6.000000e+00;2.000000e+00
6.100000e+00;1.700000e-01;2.900000e-01;1.100000e+00;4.100000e-02;3.200000e+01;9.200000e+01;9.903600e-01;3.260000e+00;5.700000e-01;1.120000e+01;6.000000e+00;2.000000e+00
7.500000e+00;2.100000e-01;2.900000e-01;1.500000e+00;4.600000e-02;3.500000e+01;1.070000e+02;9.912300e-01;3.150000e+00;4.500000e-01;1.130000e+01;6.000000e+00;2.000000e+00
7.300000e+00;2.600000e-01;3.200000e-01;1.200000e+00;4.100000e-02;2.900000e+01;9.400000e+01;9.897800e-01;3.070000e+00;4.500000e-01;1.200000e+01;6.000000e+00;2.000000e+00
6.200000e+00;3.500000e-01;2.000000e-01;1.810000e+01;6.900000e-02;3.300000e+01;1.580000e+02;9.990800e-01;3.150000e+00;5.000000e-01;8.800000e+00;6.000000e+00;2.000000e+00
6.200000e+00;3.500000e-01;2.000000e-01;1.810000e+01;6.900000e-02;3.300000e+01;1.580000e+02;9.990800e-01;3.150000e+00;5.000000e-01;8.800000e+00;6.000000e+00;2.000000e+00
6.500000e+00;4.300000e-01;3.100000e-01;3.600000e+00;4.600000e-02;1.900000e+01;1.430000e+02;9.902200e-01;3.150000e+00;3.400000e-01;1.200000e+01;8.000000e+00;2.000000e+00
6.500000e+00;4.000000e-01;3.100000e-01;3.500000e+00;4.600000e-02;2.200000e+01;1.470000e+02;9.902400e-01;3.150000e+00;3.100000e-01;1.200000e+01;7.000000e+00;2.000000e+00
7.400000e+00;2.800000e-01;5.000000e-01;1.210000e+01;4.900000e-02;4.800000e+01;1.220000e+02;9.973000e-01;3.010000e+00;4.400000e-01;9.000000e+00;5.000000e+00;2.000000e+00
6.300000e+00;2.300000e-01;2.200000e-01;1.745000e+01;5.400000e-02;4.200000e+01;1.510000e+02;9.985300e-01;3.120000e+00;6.000000e-01;9.300000e+00;6.000000e+00;2.000000e+00
6.200000e+00;3.400000e-01;2.500000e-01;1.210000e+01;5.900000e-02;3.300000e+01;1.710000e+02;9.976900e-01;3.140000e+00;5.600000e-01;8.700000e+00;6.000000e+00;2.000000e+00
6.600000e+00;4.400000e-01;3.200000e-01;3.000000e+00;9.500000e-02;1.300000e+01;7.500000e+01;9.895400e-01;3.100000e+00;6.300000e-01;1.280000e+01;6.000000e+00;2.000000e+00
6.000000e+00;1.300000e-01;3.600000e-01;1.600000e+00;5.200000e-02;2.300000e+01;7.200000e+01;9.897400e-01;3.100000e+00;5.000000e-01;1.150000e+01;7.000000e+00;2.000000e+00
6.300000e+00;1.700000e-01;2.300000e-01;5.700000e+00;4.800000e-02;4.400000e+01;1.470000e+02;9.938200e-01;3.080000e+00;5.400000e-01;1.000000e+01;5.000000e+00;2.000000e+00
6.300000e+00;1.800000e-01;2.200000e-01;5.600000e+00;4.700000e-02;4.500000e+01;1.470000e+02;9.938300e-01;3.090000e+00;5.400000e-01;1.000000e+01;5.000000e+00;2.000000e+00
6.700000e+00;3.100000e-01;3.400000e-01;6.800000e+00;5.900000e-02;5.100000e+01;2.150000e+02;9.953800e-01;3.330000e+00;5.600000e-01;1.030000e+01;5.000000e+00;2.000000e+00
6.600000e+00;3.300000e-01;3.200000e-01;1.560000e+01;5.400000e-02;6.200000e+01;2.270000e+02;9.973400e-01;3.250000e+00;5.600000e-01;1.040000e+01;5.000000e+00;2.000000e+00
6.300000e+00;3.400000e-01;3.100000e-01;6.000000e+00;2.000000e-02;1.800000e+01;6.800000e+01;9.898100e-01;3.220000e+00;2.900000e-01;1.340000e+01;7.000000e+00;2.000000e+00
6.800000e+00;2.900000e-01;3.200000e-01;1.800000e+00;3.200000e-02;1.800000e+01;1.300000e+02;9.909500e-01;3.050000e+00;6.200000e-01;1.120000e+01;6.000000e+00;2.000000e+00
7.400000e+00;3.100000e-01;2.600000e-01;8.600000e+00;4.800000e-02;4.700000e+01;2.060000e+02;9.964000e-01;3.260000e+00;3.600000e-01;9.100000e+00;5.000000e+00;2.000000e+00
7.400000e+00;3.100000e-01;2.600000e-01;8.600000e+00;4.800000e-02;4.700000e+01;2.060000e+02;9.964000e-01;3.260000e+00;3.600000e-01;9.100000e+00;5.000000e+00;2.000000e+00
5.700000e+00;2.500000e-01;2.700000e-01;1.150000e+01;4.000000e-02;2.400000e+01;1.200000e+02;9.941100e-01;3.330000e+00;3.100000e-01;1.080000e+01;6.000000e+00;2.000000e+00
6.800000e+00;2.700000e-01;2.800000e-01;7.800000e+00;3.800000e-02;2.600000e+01;8.900000e+01;9.915000e-01;3.240000e+00;3.400000e-01;1.250000e+01;6.000000e+00;2.000000e+00
5.900000e+00;2.600000e-01;2.400000e-01;2.400000e+00;4.600000e-02;2.700000e+01;1.320000e+02;9.923400e-01;3.630000e+00;7.300000e-01;1.130000e+01;5.000000e+00;2.000000e+00
5.900000e+00;6.500000e-01;2.300000e-01;5.000000e+00;3.500000e-02;2.000000e+01;1.280000e+02;9.901600e-01;3.460000e+00;4.800000e-01;1.280000e+01;6.000000e+00;2.000000e+00
7.400000e+00;3.100000e-01;2.600000e-01;8.600000e+00;4.800000e-02;4.700000e+01;2.060000e+02;9.964000e-01;3.260000e+00;3.600000e-01;9.100000e+00;5.000000e+00;2.000000e+00
6.600000e+00;2.300000e-01;3.200000e-01;1.500000e+00;4.100000e-02;8.000000e+00;7.200000e+01;9.894900e-01;3.220000e+00;3.900000e-01;1.270000e+01;6.000000e+00;2.000000e+00
6.800000e+00;1.800000e-01;3.500000e-01;5.400000e+00;5.400000e-02;5.300000e+01;1.430000e+02;9.928700e-01;3.100000e+00;5.400000e-01;1.100000e+01;7.000000e+00;2.000000e+00
6.800000e+00;2.800000e-01;2.900000e-01;1.190000e+01;5.200000e-02;5.100000e+01;1.490000e+02;9.954400e-01;3.020000e+00;5.800000e-01;1.040000e+01;6.000000e+00;2.000000e+00
6.800000e+00;2.800000e-01;2.900000e-01;1.190000e+01;5.200000e-02;5.100000e+01;1.490000e+02;9.954400e-01;3.020000e+00;5.800000e-01;1.040000e+01;6.000000e+00;2.000000e+00
5.900000e+00;2.700000e-01;2.700000e-01;9.000000e+00;5.100000e-02;4.300000e+01;1.360000e+02;9.941000e-01;3.250000e+00;5.300000e-01;1.070000e+01;6.000000e+00;2.000000e+00
6.100000e+00;2.500000e-01;2.800000e-01;1.000000e+01;5.500000e-02;5.600000e+01;1.310000e+02;9.940000e-01;3.220000e+00;3.500000e-01;1.090000e+01;6.000000e+00;2.000000e+00
6.800000e+00;2.800000e-01;2.900000e-01;1.190000e+01;5.200000e-02;5.100000e+01;1.490000e+02;9.954400e-01;3.020000e+00;5.800000e-01;1.040000e+01;6.000000e+00;2.000000e+00
6.800000e+00;2.600000e-01;2.900000e-01;1.190000e+01;5.200000e-02;5.400000e+01;1.600000e+02;9.954600e-01;3.030000e+00;5.800000e-01;1.040000e+01;6.000000e+00;2.000000e+00
7.100000e+00;1.300000e-01;2.900000e-01;1.550000e+01;6.400000e-02;5.600000e+01;1.155000e+02;9.973700e-01;3.160000e+00;4.100000e-01;9.700000e+00;7.000000e+00;2.000000e+00
6.800000e+00;1.800000e-01;3.500000e-01;5.400000e+00;5.400000e-02;5.300000e+01;1.430000e+02;9.928700e-01;3.100000e+00;5.400000e-01;1.100000e+01;7.000000e+00;2.000000e+00
6.200000e+00;2.000000e-01;2.500000e-01;1.500000e+01;5.500000e-02;8.000000e+00;1.200000e+02;9.976700e-01;3.190000e+00;5.300000e-01;9.600000e+00;6.000000e+00;2.000000e+00
5.800000e+00;2.400000e-01;2.800000e-01;1.400000e+00;3.800000e-02;4.000000e+01;7.600000e+01;9.871100e-01;3.100000e+00;2.900000e-01;1.390000e+01;7.000000e+00;2.000000e+00
7.600000e+00;4.800000e-01;3.100000e-01;9.400000e+00;4.600000e-02;6.000000e+00;1.940000e+02;9.971400e-01;3.070000e+00;6.100000e-01;9.400000e+00;5.000000e+00;2.000000e+00
7.400000e+00;2.600000e-01;3.200000e-01;3.700000e+00;3.200000e-02;2.900000e+01;1.930000e+02;9.913400e-01;3.100000e+00;6.700000e-01;1.250000e+01;6.000000e+00;2.000000e+00
6.200000e+00;2.000000e-01;2.500000e-01;1.500000e+01;5.500000e-02;8.000000e+00;1.200000e+02;9.976700e-01;3.190000e+00;5.300000e-01;9.600000e+00;6.000000e+00;2.000000e+00
6.100000e+00;3.000000e-01;4.700000e-01;1.400000e+00;4.900000e-02;5.000000e+01;1.870000e+02;9.927000e-01;3.190000e+00;4.500000e-01;9.500000e+00;5.000000e+00;2.000000e+00
6.200000e+00;3.200000e-01;5.000000e-01;6.500000e+00;4.800000e-02;6.100000e+01;1.860000e+02;9.948000e-01;3.190000e+00;4.500000e-01;9.600000e+00;5.000000e+00;2.000000e+00
6.100000e+00;3.000000e-01;4.700000e-01;1.400000e+00;4.900000e-02;5.000000e+01;1.870000e+02;9.927000e-01;3.190000e+00;4.500000e-01;9.500000e+00;5.000000e+00;2.000000e+00
6.300000e+00;3.400000e-01;5.200000e-01;6.300000e+00;4.700000e-02;6.300000e+01;1.860000e+02;9.948100e-01;3.180000e+00;4.400000e-01;9.600000e+00;5.000000e+00;2.000000e+00
7.400000e+00;1.600000e-01;3.000000e-01;1.370000e+01;5.600000e-02;3.300000e+01;1.680000e+02;9.982500e-01;2.900000e+00;4.400000e-01;8.700000e+00;7.000000e+00;2.000000e+00
7.400000e+00;1.600000e-01;3.000000e-01;1.370000e+01;5.600000e-02;3.300000e+01;1.680000e+02;9.982500e-01;2.900000e+00;4.400000e-01;8.700000e+00;7.000000e+00;2.000000e+00
7.400000e+00;1.600000e-01;3.000000e-01;1.370000e+01;5.600000e-02;3.300000e+01;1.680000e+02;9.982500e-01;2.900000e+00;4.400000e-01;8.700000e+00;7.000000e+00;2.000000e+00
7.400000e+00;1.600000e-01;3.000000e-01;1.370000e+01;5.600000e-02;3.300000e+01;1.680000e+02;9.982500e-01;2.900000e+00;4.400000e-01;8.700000e+00;7.000000e+00;2.000000e+00
7.400000e+00;1.600000e-01;3.000000e-01;1.370000e+01;5.600000e-02;3.300000e+01;1.680000e+02;9.982500e-01;2.900000e+00;4.400000e-01;8.700000e+00;7.000000e+00;2.000000e+00
7.400000e+00;1.600000e-01;3.000000e-01;1.370000e+01;5.600000e-02;3.300000e+01;1.680000e+02;9.982500e-01;2.900000e+00;4.400000e-01;8.700000e+00;7.000000e+00;2.000000e+00
7.200000e+00;2.600000e-01;3.800000e-01;1.500000e+00;6.100000e-02;1.200000e+01;1.200000e+02;9.919200e-01;3.180000e+00;4.600000e-01;1.040000e+01;5.000000e+00;2.000000e+00
7.000000e+00;3.100000e-01;3.500000e-01;1.600000e+00;6.300000e-02;1.300000e+01;1.190000e+02;9.918400e-01;3.220000e+00;5.000000e-01;1.070000e+01;5.000000e+00;2.000000e+00
6.600000e+00;2.200000e-01;3.500000e-01;1.400000e+00;5.000000e-02;2.300000e+01;8.300000e+01;9.901900e-01;3.170000e+00;4.800000e-01;1.200000e+01;7.000000e+00;2.000000e+00
5.800000e+00;2.300000e-01;3.100000e-01;3.500000e+00;4.400000e-02;3.500000e+01;1.580000e+02;9.899800e-01;3.190000e+00;3.700000e-01;1.210000e+01;7.000000e+00;2.000000e+00
6.300000e+00;1.700000e-01;3.200000e-01;1.000000e+00;4.000000e-02;3.900000e+01;1.180000e+02;9.888600e-01;3.310000e+00;4.000000e-01;1.310000e+01;8.000000e+00;2.000000e+00
6.000000e+00;1.900000e-01;2.600000e-01;1.400000e+00;3.900000e-02;3.000000e+01;1.040000e+02;9.899800e-01;3.320000e+00;4.100000e-01;1.240000e+01;6.000000e+00;2.000000e+00
6.700000e+00;2.100000e-01;3.400000e-01;1.500000e+00;3.500000e-02;4.500000e+01;1.230000e+02;9.894900e-01;3.240000e+00;3.600000e-01;1.260000e+01;7.000000e+00;2.000000e+00
7.400000e+00;1.600000e-01;3.000000e-01;1.370000e+01;5.600000e-02;3.300000e+01;1.680000e+02;9.982500e-01;2.900000e+00;4.400000e-01;8.700000e+00;7.000000e+00;2.000000e+00
6.600000e+00;2.200000e-01;3.700000e-01;1.600000e+00;4.000000e-02;3.100000e+01;1.010000e+02;9.900900e-01;3.150000e+00;6.600000e-01;1.200000e+01;5.000000e+00;2.000000e+00
6.800000e+00;3.400000e-01;2.700000e-01;5.200000e+00;6.000000e-02;1.400000e+01;1.690000e+02;9.925200e-01;3.270000e+00;5.700000e-01;1.160000e+01;6.000000e+00;2.000000e+00
7.100000e+00;3.400000e-01;8.600000e-01;1.400000e+00;1.740000e-01;3.600000e+01;9.900000e+01;9.928800e-01;2.920000e+00;5.000000e-01;9.300000e+00;5.000000e+00;2.000000e+00
6.300000e+00;2.400000e-01;2.200000e-01;1.190000e+01;5.000000e-02;6.500000e+01;1.790000e+02;9.965900e-01;3.060000e+00;5.800000e-01;9.300000e+00;6.000000e+00;2.000000e+00
6.900000e+00;3.500000e-01;3.900000e-01;2.400000e+00;4.800000e-02;2.500000e+01;1.570000e+02;9.913300e-01;3.200000e+00;5.400000e-01;1.110000e+01;7.000000e+00;2.000000e+00
6.800000e+00;2.400000e-01;3.300000e-01;3.200000e+00;4.900000e-02;6.800000e+01;1.610000e+02;9.932400e-01;3.100000e+00;6.900000e-01;1.020000e+01;6.000000e+00;2.000000e+00
6.400000e+00;2.500000e-01;3.300000e-01;1.700000e+00;3.700000e-02;3.500000e+01;1.130000e+02;9.916400e-01;3.230000e+00;6.600000e-01;1.060000e+01;6.000000e+00;2.000000e+00
5.800000e+00;1.900000e-01;3.300000e-01;4.200000e+00;3.800000e-02;4.900000e+01;1.330000e+02;9.910700e-01;3.160000e+00;4.200000e-01;1.130000e+01;7.000000e+00;2.000000e+00
6.900000e+00;2.400000e-01;4.000000e-01;1.540000e+01;5.200000e-02;8.100000e+01;1.980000e+02;9.986000e-01;3.200000e+00;6.900000e-01;9.400000e+00;5.000000e+00;2.000000e+00
6.500000e+00;3.100000e-01;6.100000e-01;1.300000e+01;5.300000e-02;3.100000e+01;1.230000e+02;9.970800e-01;3.090000e+00;5.000000e-01;9.300000e+00;6.000000e+00;2.000000e+00
6.600000e+00;2.500000e-01;3.200000e-01;5.600000e+00;3.900000e-02;1.500000e+01;6.800000e+01;9.916300e-01;2.960000e+00;5.200000e-01;1.110000e+01;6.000000e+00;2.000000e+00
7.500000e+00;3.800000e-01;5.600000e-01;9.700000e+00;5.500000e-02;1.500000e+01;1.700000e+02;9.960500e-01;3.130000e+00;6.500000e-01;9.900000e+00;6.000000e+00;2.000000e+00
6.200000e+00;3.000000e-01;3.000000e-01;2.500000e+00;4.100000e-02;2.900000e+01;8.200000e+01;9.906500e-01;3.310000e+00;6.100000e-01;1.180000e+01;7.000000e+00;2.000000e+00
6.400000e+00;3.300000e-01;2.800000e-01;4.000000e+00;4.000000e-02;2.400000e+01;8.100000e+01;9.903000e-01;3.260000e+00;6.400000e-01;1.260000e+01;7.000000e+00;2.000000e+00
6.900000e+00;2.400000e-01;4.000000e-01;1.540000e+01;5.200000e-02;8.100000e+01;1.980000e+02;9.986000e-01;3.200000e+00;6.900000e-01;9.400000e+00;5.000000e+00;2.000000e+00
7.600000e+00;2.700000e-01;3.200000e-01;1.200000e+00;4.300000e-02;2.300000e+01;7.200000e+01;9.923600e-01;3.060000e+00;6.800000e-01;1.050000e+01;5.000000e+00;2.000000e+00
5.900000e+00;2.400000e-01;3.400000e-01;2.000000e+00;3.700000e-02;4.000000e+01;1.080000e+02;9.894800e-01;3.190000e+00;5.000000e-01;1.230000e+01;6.000000e+00;2.000000e+00
5.300000e+00;3.300000e-01;3.000000e-01;1.200000e+00;4.800000e-02;2.500000e+01;1.190000e+02;9.904500e-01;3.320000e+00;6.200000e-01;1.130000e+01;6.000000e+00;2.000000e+00
6.400000e+00;2.100000e-01;2.100000e-01;5.100000e+00;9.700000e-02;2.100000e+01;1.050000e+02;9.939000e-01;3.070000e+00;4.600000e-01;9.600000e+00;5.000000e+00;2.000000e+00
7.000000e+00;2.200000e-01;3.000000e-01;1.400000e+00;4.000000e-02;1.400000e+01;6.300000e+01;9.898500e-01;3.200000e+00;3.300000e-01;1.200000e+01;6.000000e+00;2.000000e+00
7.800000e+00;2.700000e-01;3.500000e-01;1.200000e+00;5.000000e-02;3.600000e+01;1.400000e+02;9.913800e-01;3.090000e+00;4.500000e-01;1.120000e+01;5.000000e+00;2.000000e+00
6.700000e+00;2.000000e-01;2.400000e-01;6.500000e+00;4.400000e-02;2.800000e+01;1.000000e+02;9.934800e-01;3.120000e+00;3.300000e-01;1.020000e+01;6.000000e+00;2.000000e+00
8.100000e+00;2.700000e-01;3.300000e-01;1.300000e+00;4.500000e-02;2.600000e+01;1.000000e+02;9.906600e-01;2.980000e+00;4.400000e-01;1.240000e+01;6.000000e+00;2.000000e+00
6.700000e+00;2.000000e-01;2.400000e-01;6.500000e+00;4.400000e-02;2.800000e+01;1.000000e+02;9.934800e-01;3.120000e+00;3.300000e-01;1.020000e+01;6.000000e+00;2.000000e+00
7.100000e+00;4.500000e-01;2.400000e-01;2.700000e+00;4.000000e-02;2.400000e+01;8.700000e+01;9.886200e-01;2.940000e+00;3.800000e-01;1.340000e+01;8.000000e+00;2.000000e+00
5.800000e+00;2.200000e-01;2.900000e-01;1.300000e+00;3.600000e-02;2.500000e+01;6.800000e+01;9.886500e-01;3.240000e+00;3.500000e-01;1.260000e+01;6.000000e+00;2.000000e+00
6.300000e+00;3.000000e-01;4.800000e-01;7.400000e+00;5.300000e-02;3.400000e+01;1.490000e+02;9.947200e-01;3.180000e+00;5.300000e-01;9.800000e+00;5.000000e+00;2.000000e+00
7.900000e+00;3.600000e-01;5.300000e-01;1.290000e+01;4.900000e-02;6.300000e+01;1.390000e+02;9.979200e-01;2.940000e+00;4.500000e-01;9.100000e+00;5.000000e+00;2.000000e+00
8.100000e+00;2.700000e-01;3.300000e-01;1.300000e+00;4.500000e-02;2.600000e+01;1.000000e+02;9.906600e-01;2.980000e+00;4.400000e-01;1.240000e+01;6.000000e+00;2.000000e+00
8.000000e+00;2.400000e-01;3.300000e-01;1.200000e+00;4.400000e-02;2.800000e+01;1.010000e+02;9.903500e-01;3.030000e+00;4.300000e-01;1.250000e+01;6.000000e+00;2.000000e+00
6.700000e+00;4.100000e-01;2.700000e-01;2.600000e+00;3.300000e-02;2.500000e+01;8.500000e+01;9.908600e-01;3.050000e+00;3.400000e-01;1.170000e+01;6.000000e+00;2.000000e+00
6.700000e+00;2.400000e-01;3.100000e-01;2.300000e+00;4.400000e-02;3.700000e+01;1.130000e+02;9.901300e-01;3.290000e+00;4.600000e-01;1.290000e+01;6.000000e+00;2.000000e+00
6.200000e+00;3.000000e-01;3.200000e-01;1.300000e+00;5.400000e-02;2.700000e+01;1.830000e+02;9.926600e-01;3.300000e+00;4.300000e-01;1.010000e+01;5.000000e+00;2.000000e+00
6.900000e+00;2.600000e-01;3.800000e-01;1.050000e+01;4.400000e-02;3.300000e+01;1.390000e+02;9.951700e-01;3.060000e+00;5.000000e-01;1.030000e+01;6.000000e+00;2.000000e+00
6.700000e+00;4.100000e-01;2.700000e-01;2.600000e+00;3.300000e-02;2.500000e+01;8.500000e+01;9.908600e-01;3.050000e+00;3.400000e-01;1.170000e+01;6.000000e+00;2.000000e+00
5.900000e+00;3.200000e-01;2.000000e-01;1.440000e+01;5.000000e-02;2.900000e+01;1.440000e+02;9.966600e-01;3.240000e+00;4.100000e-01;1.030000e+01;6.000000e+00;2.000000e+00
6.100000e+00;2.500000e-01;3.000000e-01;1.200000e+00;3.600000e-02;4.200000e+01;1.070000e+02;9.910000e-01;3.340000e+00;5.600000e-01;1.080000e+01;7.000000e+00;2.000000e+00
5.600000e+00;2.300000e-01;2.900000e-01;3.100000e+00;2.300000e-02;1.900000e+01;8.900000e+01;9.906800e-01;3.250000e+00;5.100000e-01;1.120000e+01;6.000000e+00;2.000000e+00
6.600000e+00;2.300000e-01;3.200000e-01;1.700000e+00;2.400000e-02;2.600000e+01;1.020000e+02;9.908400e-01;3.290000e+00;6.000000e-01;1.180000e+01;6.000000e+00;2.000000e+00
6.000000e+00;1.700000e-01;2.100000e-01;6.000000e+00;5.000000e-02;2.600000e+01;1.340000e+02;9.939000e-01;3.080000e+00;5.400000e-01;9.800000e+00;6.000000e+00;2.000000e+00
7.100000e+00;3.800000e-01;4.200000e-01;1.180000e+01;4.100000e-02;3.200000e+01;1.930000e+02;9.962400e-01;3.040000e+00;4.900000e-01;1.000000e+01;6.000000e+00;2.000000e+00
6.600000e+00;3.100000e-01;3.700000e-01;6.200000e+00;5.200000e-02;1.300000e+01;1.640000e+02;9.960200e-01;3.240000e+00;3.900000e-01;8.800000e+00;4.000000e+00;2.000000e+00
6.500000e+00;3.800000e-01;5.300000e-01;1.400000e+00;1.420000e-01;5.000000e+00;6.900000e+01;9.926000e-01;3.140000e+00;5.200000e-01;1.010000e+01;4.000000e+00;2.000000e+00
7.000000e+00;4.400000e-01;2.400000e-01;1.210000e+01;5.600000e-02;6.800000e+01;2.100000e+02;9.971800e-01;3.050000e+00;5.000000e-01;9.500000e+00;5.000000e+00;2.000000e+00
7.000000e+00;4.400000e-01;2.400000e-01;1.210000e+01;5.600000e-02;6.800000e+01;2.100000e+02;9.971800e-01;3.050000e+00;5.000000e-01;9.500000e+00;5.000000e+00;2.000000e+00
7.000000e+00;4.400000e-01;2.400000e-01;1.210000e+01;5.600000e-02;6.800000e+01;2.100000e+02;9.971800e-01;3.050000e+00;5.000000e-01;9.500000e+00;5.000000e+00;2.000000e+00
6.100000e+00;3.800000e-01;1.400000e-01;3.900000e+00;6.000000e-02;2.700000e+01;1.130000e+02;9.934400e-01;3.070000e+00;3.400000e-01;9.200000e+00;4.000000e+00;2.000000e+00
8.000000e+00;3.300000e-01;3.200000e-01;4.600000e+00;4.100000e-02;3.100000e+01;1.800000e+02;9.918400e-01;2.920000e+00;7.400000e-01;1.220000e+01;6.000000e+00;2.000000e+00
7.000000e+00;4.400000e-01;2.400000e-01;1.210000e+01;5.600000e-02;6.800000e+01;2.100000e+02;9.971800e-01;3.050000e+00;5.000000e-01;9.500000e+00;5.000000e+00;2.000000e+00
6.000000e+00;1.900000e-01;2.900000e-01;1.200000e+00;4.600000e-02;2.900000e+01;9.200000e+01;9.903300e-01;3.220000e+00;5.300000e-01;1.130000e+01;6.000000e+00;2.000000e+00
6.300000e+00;2.800000e-01;3.400000e-01;8.100000e+00;3.800000e-02;4.400000e+01;1.290000e+02;9.924800e-01;3.260000e+00;2.900000e-01;1.210000e+01;6.000000e+00;2.000000e+00
6.100000e+00;3.800000e-01;1.400000e-01;3.900000e+00;6.000000e-02;2.700000e+01;1.130000e+02;9.934400e-01;3.070000e+00;3.400000e-01;9.200000e+00;4.000000e+00;2.000000e+00
5.300000e+00;4.300000e-01;1.100000e-01;1.100000e+00;2.900000e-02;6.000000e+00;5.100000e+01;9.907600e-01;3.510000e+00;4.800000e-01;1.120000e+01;4.000000e+00;2.000000e+00
